Kernel, Architechture, Vendor, No of CPUs, Cycle(MHz), L1(KB), L2(KB), L3(KB), RAM(GB), Available Threads, Num Iterations, varDecl, refExpr, intLiteral, floatLiteral, add_int, add_float, sub_int, sub_float, mul_int, mul_float, div_int, div_float, rem_int, rem_float, shl_int, shl_float, shr_int, shr_float, assign_int, assign_float, mulAssign_int, mulAssign_float, divAssign_int, divAssign_float, remAssign_int, remAssign_float, addAssign_int, addAssign_float, subAssign_int, subAssign_float, shlAssign_int, shlAssign_float, shrAssign_int, shrAssign_float, postInc_int, postInc_float, postDec_int, postDec_float, preInc_int, preInc_float, preDec_int, preDec_float,Execution Time
kernel_1100_2100_801_330_626_92,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,22947058,23102,2100,0,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,8400,2380427,0,0,0,0,0,0,1317324,0,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,3.378
kernel_1100_2100_801_330_626_93,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,33063352,27302,2100,1684999,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,1695499,2380427,0,0,0,0,0,0,1317324,0,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.779
kernel_1100_2100_801_330_626_94,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,27125926,27302,2100,0,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,705928,2380427,0,0,0,0,0,0,1317324,0,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,3.710
kernel_1100_2100_801_330_626_95,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,37242220,31502,2100,1684999,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,2393027,2380427,0,0,0,0,0,0,1317324,0,0,0,0,0,0,0,1697600,0,0,0,0,0,0,0,5.075
kernel_1100_2100_801_330_626_96,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,8651896,14702,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1689200,0,0,0,0,0,0,0,2.263
kernel_1100_2100_801_330_626_97,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18768190,18902,2100,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,1691299,0,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1691300,0,0,0,0,0,0,0,3.536
kernel_1100_2100_801_330_626_98,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,12830764,18902,2100,0,0,0,0,695428,0,0,0,0,0,0,0,0,0,701728,0,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1691300,0,0,0,0,0,0,0,2.733
kernel_1100_2100_801_330_626_99,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,22947058,23102,2100,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,0,2388827,0,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,4.016
kernel_1100_2100_801_330_626_100,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,13927492,18902,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1691300,0,0,0,0,0,0,0,2.710
kernel_1100_2100_801_330_626_101,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24043786,23102,2100,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,1693399,0,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,4.197
kernel_1100_2100_801_330_626_102,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18106360,23102,2100,0,0,0,0,695428,0,0,0,0,0,0,0,0,0,703828,0,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,3.272
kernel_1100_2100_801_330_626_103,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,28222654,27302,2100,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,0,2390927,0,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,5.099
kernel_1100_2100_801_330_626_104,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18768190,18902,2100,0,1684999,0,0,0,0,0,0,0,0,0,0,0,0,6300,1684999,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1691300,0,0,0,0,0,0,0,2.708
kernel_1100_2100_801_330_626_105,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,28884484,23102,2100,1684999,1684999,0,0,0,0,0,0,0,0,0,0,0,0,1693399,1684999,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,4.004
kernel_1100_2100_801_330_626_106,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,22947058,23102,2100,0,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,703828,1684999,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,3.149
kernel_1100_2100_801_330_626_107,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,33063352,27302,2100,1684999,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,2390927,1684999,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.709
kernel_1100_2100_801_330_626_108,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24043786,23102,2100,0,1684999,0,0,0,0,0,0,0,0,0,0,0,0,8400,1684999,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,3.543
kernel_1100_2100_801_330_626_109,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,34160080,27302,2100,1684999,1684999,0,0,0,0,0,0,0,0,0,0,0,0,1695499,1684999,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.674
kernel_1100_2100_801_330_626_110,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,28222654,27302,2100,0,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,705928,1684999,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,3.905
kernel_1100_2100_801_330_626_111,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,38338948,31502,2100,1684999,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,2393027,1684999,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1697600,0,0,0,0,0,0,0,5.449
kernel_1100_2100_801_330_626_112,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,12830764,18902,2100,0,0,0,0,0,695428,0,0,0,0,0,0,0,0,6300,695428,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1691300,0,0,0,0,0,0,0,2.877
kernel_1100_2100_801_330_626_113,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,22947058,23102,2100,1684999,0,0,0,0,695428,0,0,0,0,0,0,0,0,1693399,695428,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,4.020
kernel_1100_2100_801_330_626_114,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,17009632,23102,2100,0,0,0,0,695428,695428,0,0,0,0,0,0,0,0,703828,695428,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,3.184
kernel_1100_2100_801_330_626_115,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,27125926,27302,2100,1684999,0,0,0,695428,695428,0,0,0,0,0,0,0,0,2390927,695428,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.734
kernel_1100_2100_801_330_626_116,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18106360,23102,2100,0,0,0,0,0,695428,0,0,0,0,0,0,0,0,8400,695428,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,3.219
kernel_1100_2100_801_330_626_117,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,28222654,27302,2100,1684999,0,0,0,0,695428,0,0,0,0,0,0,0,0,1695499,695428,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.588
kernel_1100_2100_801_330_626_118,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,22285228,27302,2100,0,0,0,0,695428,695428,0,0,0,0,0,0,0,0,705928,695428,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,3.642
kernel_1100_2100_801_330_626_119,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,32401522,31502,2100,1684999,0,0,0,695428,695428,0,0,0,0,0,0,0,0,2393027,695428,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1697600,0,0,0,0,0,0,0,5.207
kernel_1100_2100_801_330_626_120,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,22947058,23102,2100,0,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,8400,2380427,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1693400,0,0,0,0,0,0,0,3.670
kernel_1100_2100_801_330_626_121,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,33063352,27302,2100,1684999,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,1695499,2380427,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.860
kernel_1100_2100_801_330_626_122,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,27125926,27302,2100,0,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,705928,2380427,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.558
kernel_1100_2100_801_330_626_123,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,37242220,31502,2100,1684999,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,2393027,2380427,0,0,0,0,0,0,0,1317324,0,0,0,0,0,0,1697600,0,0,0,0,0,0,0,5.282
kernel_1100_2100_801_330_626_124,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,28222654,27302,2100,0,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,10500,2380427,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1695500,0,0,0,0,0,0,0,4.002
kernel_1100_2100_801_330_626_125,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,38338948,31502,2100,1684999,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,1697599,2380427,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1697600,0,0,0,0,0,0,0,5.365
kernel_1100_2100_801_330_626_126,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,32401522,31502,2100,0,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,708028,2380427,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1697600,0,0,0,0,0,0,0,4.653
kernel_1100_2100_801_330_626_127,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,42517816,35702,2100,1684999,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,2395127,2380427,0,0,0,0,0,0,1317324,1317324,0,0,0,0,0,0,1699700,0,0,0,0,0,0,0,5.956
kernel_1100_2100_801_330_9_0,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,2,6302,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.205
kernel_1100_2100_801_330_9_1,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10116296,10502,2100,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,1687099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,0.841
kernel_1100_2100_801_330_9_2,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4178870,10502,2100,0,0,0,0,695428,0,0,0,0,0,0,0,0,0,697528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,1.032
kernel_1100_2100_801_330_9_3,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14295164,14702,2100,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,0,2384627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,3.100
kernel_1100_2100_801_330_9_4,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,90330,10502,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,0.142
kernel_1100_2100_801_330_9_5,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10206624,14702,2100,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,1689199,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.891
kernel_1100_2100_801_330_9_6,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4269198,14702,2100,0,0,0,0,695428,0,0,0,0,0,0,0,0,0,699628,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,1.064
kernel_1100_2100_801_330_9_7,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14385492,18902,2100,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,0,2386727,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,2.565
kernel_1100_2100_801_330_9_8,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10116296,10502,2100,0,1684999,0,0,0,0,0,0,0,0,0,0,0,0,2100,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,0.991
kernel_1100_2100_801_330_9_9,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,20232590,14702,2100,1684999,1684999,0,0,0,0,0,0,0,0,0,0,0,0,1689199,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,1.882
kernel_1100_2100_801_330_9_10,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14295164,14702,2100,0,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,699628,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,1.615
kernel_1100_2100_801_330_9_11,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24411458,18902,2100,1684999,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,2386727,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,2.938
kernel_1100_2100_801_330_9_12,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10206624,14702,2100,0,1684999,0,0,0,0,0,0,0,0,0,0,0,0,4200,1684999,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,1.029
kernel_1100_2100_801_330_9_13,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,20322918,18902,2100,1684999,1684999,0,0,0,0,0,0,0,0,0,0,0,0,1691299,1684999,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.735
kernel_1100_2100_801_330_9_14,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14385492,18902,2100,0,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,701728,1684999,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.545
kernel_1100_2100_801_330_9_15,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24501786,23102,2100,1684999,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,2388827,1684999,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,2.732
kernel_1100_2100_801_330_9_16,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4178870,10502,2100,0,0,0,0,0,695428,0,0,0,0,0,0,0,0,2100,695428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,0.632
kernel_1100_2100_801_330_9_17,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14295164,14702,2100,1684999,0,0,0,0,695428,0,0,0,0,0,0,0,0,1689199,695428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,1.341
kernel_1100_2100_801_330_9_18,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,8357738,14702,2100,0,0,0,0,695428,695428,0,0,0,0,0,0,0,0,699628,695428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.962
kernel_1100_2100_801_330_9_19,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18474032,18902,2100,1684999,0,0,0,695428,695428,0,0,0,0,0,0,0,0,2386727,695428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,2.225
kernel_1100_2100_801_330_9_20,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4269198,14702,2100,0,0,0,0,0,695428,0,0,0,0,0,0,0,0,4200,695428,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.820
kernel_1100_2100_801_330_9_21,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14385492,18902,2100,1684999,0,0,0,0,695428,0,0,0,0,0,0,0,0,1691299,695428,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.452
kernel_1100_2100_801_330_9_22,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,8448066,18902,2100,0,0,0,0,695428,695428,0,0,0,0,0,0,0,0,701728,695428,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.364
kernel_1100_2100_801_330_9_23,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18564360,23102,2100,1684999,0,0,0,695428,695428,0,0,0,0,0,0,0,0,2388827,695428,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,2.350
kernel_1100_2100_801_330_9_24,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14295164,14702,2100,0,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,4200,2380427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,2.106
kernel_1100_2100_801_330_9_25,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24411458,18902,2100,1684999,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,1691299,2380427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,2.492
kernel_1100_2100_801_330_9_26,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18474032,18902,2100,0,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,701728,2380427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,2.084
kernel_1100_2100_801_330_9_27,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,28590326,23102,2100,1684999,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,2388827,2380427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,3.037
kernel_1100_2100_801_330_9_28,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14385492,18902,2100,0,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,6300,2380427,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.882
kernel_1100_2100_801_330_9_29,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24501786,23102,2100,1684999,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,1693399,2380427,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,2.541
kernel_1100_2100_801_330_9_30,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18564360,23102,2100,0,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,703828,2380427,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,2.202
kernel_1100_2100_801_330_9_31,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,28680654,27302,2100,1684999,1684999,0,0,695428,695428,0,0,0,0,0,0,0,0,2390927,2380427,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,10501,0,0,0,0,0,0,0,3.170
kernel_1100_2100_801_330_9_32,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,90330,10502,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,0.112
kernel_1100_2100_801_330_9_33,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10206624,14702,2100,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,1689199,0,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.940
kernel_1100_2100_801_330_9_34,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4269198,14702,2100,0,0,0,0,695428,0,0,0,0,0,0,0,0,0,699628,0,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.619
kernel_1100_2100_801_330_9_35,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14385492,18902,2100,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,0,2386727,0,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.975
kernel_1100_2100_801_330_9_36,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,180658,14702,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.134
kernel_1100_2100_801_330_9_37,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10296952,18902,2100,1684999,0,0,0,0,0,0,0,0,0,0,0,0,0,1691299,0,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,0.998
kernel_1100_2100_801_330_9_38,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4359526,18902,2100,0,0,0,0,695428,0,0,0,0,0,0,0,0,0,701728,0,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,0.714
kernel_1100_2100_801_330_9_39,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14475820,23102,2100,1684999,0,0,0,695428,0,0,0,0,0,0,0,0,0,2388827,0,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,1.995
kernel_1100_2100_801_330_9_40,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10206624,14702,2100,0,1684999,0,0,0,0,0,0,0,0,0,0,0,0,4200,1684999,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.899
kernel_1100_2100_801_330_9_41,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,20322918,18902,2100,1684999,1684999,0,0,0,0,0,0,0,0,0,0,0,0,1691299,1684999,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.739
kernel_1100_2100_801_330_9_42,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14385492,18902,2100,0,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,701728,1684999,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.440
kernel_1100_2100_801_330_9_43,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24501786,23102,2100,1684999,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,2388827,1684999,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,2.632
kernel_1100_2100_801_330_9_44,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,10296952,18902,2100,0,1684999,0,0,0,0,0,0,0,0,0,0,0,0,6300,1684999,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,0.933
kernel_1100_2100_801_330_9_45,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,20413246,23102,2100,1684999,1684999,0,0,0,0,0,0,0,0,0,0,0,0,1693399,1684999,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,1.810
kernel_1100_2100_801_330_9_46,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14475820,23102,2100,0,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,703828,1684999,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,1.371
kernel_1100_2100_801_330_9_47,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,24592114,27302,2100,1684999,1684999,0,0,695428,0,0,0,0,0,0,0,0,0,2390927,1684999,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,10501,0,0,0,0,0,0,0,2.526
kernel_1100_2100_801_330_9_48,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4269198,14702,2100,0,0,0,0,0,695428,0,0,0,0,0,0,0,0,4200,695428,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0.664
kernel_1100_2100_801_330_9_49,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14385492,18902,2100,1684999,0,0,0,0,695428,0,0,0,0,0,0,0,0,1691299,695428,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.433
kernel_1100_2100_801_330_9_50,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,8448066,18902,2100,0,0,0,0,695428,695428,0,0,0,0,0,0,0,0,701728,695428,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,1.069
kernel_1100_2100_801_330_9_51,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,18564360,23102,2100,1684999,0,0,0,695428,695428,0,0,0,0,0,0,0,0,2388827,695428,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,2.130
kernel_1100_2100_801_330_9_52,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,4359526,18902,2100,0,0,0,0,0,695428,0,0,0,0,0,0,0,0,6300,695428,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,6301,0,0,0,0,0,0,0,0.775
kernel_1100_2100_801_330_9_53,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,6301,14475820,23102,2100,1684999,0,0,0,0,695428,0,0,0,0,0,0,0,0,1693399,695428,0,0,0,0,0,0,21007,21007,0,0,0,0,0,0,8401,0,0,0,0,0,0,0,1.407
